Frequency (Hz)	Level (dB)
199.707031	-81.632324
200.195312	-80.005783
200.683594	-79.748375
201.171875	-80.020638
201.660156	-79.637817
202.148438	-79.110313
202.636719	-78.217941
203.125000	-78.842918
203.613281	-83.114227
204.101562	-82.006523
204.589844	-80.502296
205.078125	-79.596992
205.566406	-78.597115
206.054688	-78.346481
206.542969	-77.753571
207.031250	-76.511620
207.519531	-81.619987
208.007812	-80.260742
208.496094	-80.453232
208.984375	-79.144028
209.472656	-83.538269
209.960938	-79.816673
210.449219	-79.973877
210.937500	-80.940041
211.425781	-79.447815
211.914062	-78.697685
212.402344	-77.722870
212.890625	-78.575714
213.378906	-75.073120
213.867188	-77.653351
214.355469	-84.257301
214.843750	-79.136971
215.332031	-78.972801
215.820312	-81.608635
216.308594	-81.425919
216.796875	-80.466232
217.285156	-75.013077
217.773438	-79.830162
218.261719	-79.273994
218.750000	-83.417015
219.238281	-81.832779
219.726562	-79.586205
220.214844	-78.600945
220.703125	-80.123955
221.191406	-80.282394
221.679688	-81.863945
222.167969	-82.171074
222.656250	-80.977951
223.144531	-78.897194
223.632812	-79.706528
224.121094	-83.656982
224.609375	-79.296455
225.097656	-81.126968
225.585938	-80.423691
226.074219	-81.877502
226.562500	-82.837997
227.050781	-82.102875
227.539062	-79.564575
228.027344	-79.900993
228.515625	-78.404922
229.003906	-79.069725
229.492188	-80.667000
229.980469	-80.790596
230.468750	-81.068047
230.957031	-80.390762
231.445312	-79.185570
231.933594	-79.539841
232.421875	-83.922546
232.910156	-78.811211
233.398438	-78.799911
233.886719	-78.781952
234.375000	-78.585709
234.863281	-81.744919
235.351562	-81.348289
235.839844	-78.502937
236.328125	-80.038620
236.816406	-82.390518
237.304688	-74.703972
237.792969	-80.473930
238.281250	-83.885986
238.769531	-81.907089
239.257812	-78.407112
239.746094	-77.339165
240.234375	-80.297806
240.722656	-83.100723
241.210938	-79.407265
241.699219	-79.739868
242.187500	-80.280571
242.675781	-79.104820
243.164062	-81.918076
243.652344	-80.388306
244.140625	-80.870422
244.628906	-79.955864
245.117188	-78.167427
245.605469	-79.653931
246.093750	-80.279640
246.582031	-77.900848
247.070312	-82.975128
247.558594	-81.059067
248.046875	-82.802216
248.535156	-78.282623
249.023438	-77.772987
249.511719	-80.023804
250.000000	-78.929855
250.488281	-80.654457
250.976562	-79.434227
251.464844	-79.130379
251.953125	-79.154831
252.441406	-81.204124
252.929688	-80.653679
253.417969	-79.888519
253.906250	-79.822258
254.394531	-81.462364
254.882812	-75.840134
255.371094	-76.909744
255.859375	-77.985603
256.347656	-78.451889
256.835938	-81.017120
257.324219	-78.357620
257.812500	-76.164330
258.300781	-81.352852
258.789062	-79.638359
259.277344	-79.549759
259.765625	-78.346695
260.253906	-80.544052
260.742188	-81.837151
261.230469	-77.453438
261.718750	-78.131851
262.207031	-82.781479
262.695312	-77.469490
263.183594	-82.172081
263.671875	-77.971451
264.160156	-78.391647
264.648438	-79.538635
265.136719	-77.520157
265.625000	-77.421646
266.113281	-78.061584
266.601562	-78.121132
267.089844	-78.833771
267.578125	-78.518639
268.066406	-79.789917
268.554688	-76.571472
269.042969	-78.110710
269.531250	-80.155426
270.019531	-81.508476
270.507812	-80.707970
270.996094	-81.742233
271.484375	-79.230728
271.972656	-76.321609
272.460938	-77.622375
272.949219	-78.097343
273.437500	-80.980675
273.925781	-79.392029
274.414062	-80.289444
274.902344	-79.820099
275.390625	-78.871048
275.878906	-79.444519
276.367188	-81.772263
276.855469	-76.628372
277.343750	-78.932198
277.832031	-78.351257
278.320312	-77.974289
278.808594	-77.047462
279.296875	-77.653488
279.785156	-80.216629
280.273438	-82.235222
280.761719	-81.415741
281.250000	-78.681992
281.738281	-77.826256
282.226562	-75.542610
282.714844	-76.872032
283.203125	-77.086967
283.691406	-77.515160
284.179688	-79.855896
284.667969	-80.385078
285.156250	-82.093750
285.644531	-77.493111
286.132812	-82.623047
286.621094	-79.718170
