Frequency (Hz)	Level (dB)
164.306641	-80.839828
164.550781	-80.091652
164.794922	-80.578613
165.039062	-82.508911
165.283203	-81.109581
165.527344	-88.420349
165.771484	-82.588593
166.015625	-81.382866
166.259766	-83.335396
166.503906	-81.277992
166.748047	-81.950600
166.992188	-80.334274
167.236328	-79.096718
167.480469	-82.186203
167.724609	-80.475815
167.968750	-82.859505
168.212891	-86.182716
168.457031	-84.224106
168.701172	-81.358002
168.945312	-85.434677
169.189453	-84.400269
169.433594	-83.095665
169.677734	-81.242249
169.921875	-84.330185
170.166016	-87.554169
170.410156	-83.777397
170.654297	-83.465004
170.898438	-79.531876
171.142578	-84.145042
171.386719	-83.829109
171.630859	-87.531998
171.875000	-89.077698
172.119141	-85.130775
172.363281	-86.873047
172.607422	-91.628021
172.851562	-84.874481
173.095703	-90.064354
173.339844	-85.989418
173.583984	-84.022469
173.828125	-83.962837
174.072266	-87.264183
174.316406	-86.597473
174.560547	-82.359695
174.804688	-80.283806
175.048828	-85.864601
175.292969	-87.136307
175.537109	-84.454491
175.781250	-83.552032
176.025391	-83.317772
176.269531	-83.639839
176.513672	-81.963615
176.757812	-83.455956
177.001953	-85.562004
177.246094	-83.113693
177.490234	-87.823975
177.734375	-84.077621
177.978516	-82.369133
178.222656	-82.262032
178.466797	-83.948280
178.710938	-85.915176
178.955078	-84.831200
179.199219	-86.261032
179.443359	-82.575768
179.687500	-80.936073
179.931641	-83.982857
180.175781	-81.699013
180.419922	-83.188705
180.664062	-80.946159
180.908203	-84.224510
181.152344	-92.546333
181.396484	-87.054993
181.640625	-89.922127
181.884766	-84.165405
182.128906	-84.082359
182.373047	-85.877487
182.617188	-87.428856
182.861328	-87.666901
183.105469	-86.802467
183.349609	-90.918068
183.593750	-86.653580
183.837891	-86.318001
184.082031	-85.079269
184.326172	-83.312080
184.570312	-82.509300
184.814453	-85.492798
185.058594	-85.277298
185.302734	-85.444550
185.546875	-83.489166
185.791016	-86.854927
186.035156	-81.481560
186.279297	-82.449333
186.523438	-87.033844
186.767578	-84.809608
187.011719	-86.071671
187.255859	-82.237404
187.500000	-85.297234
187.744141	-86.349709
187.988281	-80.054672
188.232422	-86.478905
188.476562	-83.320099
188.720703	-82.754700
188.964844	-87.892540
189.208984	-90.039909
189.453125	-85.314323
189.697266	-84.751884
189.941406	-83.983002
190.185547	-82.499687
190.429688	-85.926018
190.673828	-82.626602
190.917969	-83.625252
191.162109	-84.979050
191.406250	-87.881195
191.650391	-85.074570
191.894531	-84.976784
192.138672	-81.544296
192.382812	-81.519867
192.626953	-81.693863
192.871094	-87.050591
193.115234	-87.777359
193.359375	-85.154022
193.603516	-89.059189
193.847656	-90.193306
194.091797	-84.862022
194.335938	-83.325829
194.580078	-85.332558
194.824219	-83.142693
195.068359	-82.787636
195.312500	-81.068230
195.556641	-82.431572
195.800781	-88.559258
196.044922	-85.624451
196.289062	-87.504059
196.533203	-88.437012
196.777344	-85.339088
197.021484	-88.748459
197.265625	-86.785538
197.509766	-89.525490
197.753906	-84.312759
197.998047	-82.401436
198.242188	-86.292557
198.486328	-88.998718
198.730469	-83.006767
198.974609	-88.412498
199.218750	-86.073555
199.462891	-83.551346
199.707031	-86.013672
199.951172	-86.194794
200.195312	-85.272491
200.439453	-82.327232
200.683594	-84.648796
200.927734	-85.294922
201.171875	-86.795151
201.416016	-87.489243
201.660156	-83.307693
201.904297	-84.547905
202.148438	-86.605652
202.392578	-85.217957
202.636719	-82.588135
202.880859	-81.750076
203.125000	-85.225494
203.369141	-83.958763
203.613281	-86.164307
203.857422	-88.997490
204.101562	-82.842354
204.345703	-85.674072
204.589844	-85.671799
204.833984	-89.628822
205.078125	-85.152328
205.322266	-80.079224
205.566406	-83.055641
205.810547	-86.936211
206.054688	-85.552185
206.298828	-82.757172
206.542969	-82.736275
206.787109	-81.617455
207.031250	-82.920570
207.275391	-85.311188
207.519531	-86.950401
207.763672	-87.071220
208.007812	-83.396423
208.251953	-82.844215
208.496094	-84.804993
208.740234	-82.937828
208.984375	-86.898788
209.228516	-82.098244
209.472656	-87.128044
209.716797	-83.721016
209.960938	-84.850555
210.205078	-87.686256
210.449219	-86.867081
210.693359	-85.356956
210.937500	-83.530312
211.181641	-85.602982
211.425781	-85.936615
211.669922	-82.441048
211.914062	-83.513824
212.158203	-82.590019
212.402344	-84.045815
212.646484	-83.120743
212.890625	-82.641953
213.134766	-84.490341
213.378906	-81.469780
213.623047	-84.890244
213.867188	-82.263374
214.111328	-86.413765
214.355469	-89.423546
214.599609	-87.155479
214.843750	-83.591965
215.087891	-87.051773
215.332031	-82.343994
215.576172	-86.063850
215.820312	-90.336884
216.064453	-85.067268
216.308594	-89.199020
216.552734	-86.500565
216.796875	-90.126701
217.041016	-83.364059
217.285156	-81.419426
217.529297	-81.691734
217.773438	-84.228897
218.017578	-86.970528
218.261719	-84.336014
218.505859	-85.160408
218.750000	-88.629532
218.994141	-85.345131
219.238281	-86.382523
219.482422	-84.142883
219.726562	-82.942566
219.970703	-85.689056
220.214844	-82.855835
220.458984	-83.121948
220.703125	-83.985535
220.947266	-89.225731
221.191406	-83.771965
221.435547	-88.508171
221.679688	-86.107834
221.923828	-85.145477
222.167969	-88.414467
222.412109	-87.469269
222.656250	-85.667625
222.900391	-87.408707
223.144531	-84.220421
223.388672	-85.941132
223.632812	-82.840431
223.876953	-85.189812
224.121094	-86.130310
224.365234	-85.193069
224.609375	-83.619957
224.853516	-85.547333
225.097656	-86.434372
225.341797	-87.603371
225.585938	-87.298759
225.830078	-90.343758
226.074219	-87.743004
226.318359	-85.566208
226.562500	-87.730042
226.806641	-86.741119
227.050781	-85.912155
227.294922	-89.139809
227.539062	-82.951469
227.783203	-83.809326
228.027344	-86.896767
228.271484	-87.136070
228.515625	-83.372475
228.759766	-84.933044
229.003906	-87.449203
229.248047	-86.424141
229.492188	-87.102196
229.736328	-83.704353
229.980469	-87.631126
230.224609	-84.255814
230.468750	-88.032936
230.712891	-84.962013
230.957031	-88.685219
231.201172	-88.042404
231.445312	-86.363266
231.689453	-83.948013
231.933594	-84.251671
232.177734	-88.548553
232.421875	-87.213806
232.666016	-91.897514
232.910156	-82.662354
233.154297	-87.235115
233.398438	-83.495644
233.642578	-83.701187
233.886719	-85.714928
234.130859	-85.572044
234.375000	-85.206856
234.619141	-87.461922
234.863281	-87.854836
235.107422	-84.354012
235.351562	-87.143188
235.595703	-85.781708
235.839844	-86.907150
236.083984	-83.895226
236.328125	-86.093544
236.572266	-88.258171
236.816406	-90.934227
237.060547	-87.054626
237.304688	-87.977821
237.548828	-79.235779
237.792969	-87.100021
238.037109	-88.179306
238.281250	-87.677292
238.525391	-89.255836
238.769531	-88.412544
239.013672	-86.104630
239.257812	-84.952423
239.501953	-85.389084
239.746094	-81.853279
239.990234	-89.934929
240.234375	-88.298447
