Frequency (Hz)	Level (dB)
162.597656	-79.910698
162.841797	-82.104507
163.085938	-81.140388
163.330078	-82.663109
163.574219	-79.891808
163.818359	-80.112846
164.062500	-79.983162
164.306641	-78.812370
164.550781	-79.680763
164.794922	-77.795036
165.039062	-85.068649
165.283203	-81.451683
165.527344	-83.321205
165.771484	-81.235092
166.015625	-83.901901
166.259766	-81.235313
166.503906	-78.991814
166.748047	-82.412354
166.992188	-79.245422
167.236328	-78.298126
167.480469	-81.049538
167.724609	-79.103928
167.968750	-79.278580
168.212891	-81.343452
168.457031	-84.824791
168.701172	-80.975922
168.945312	-80.079094
169.189453	-81.606735
169.433594	-83.820068
169.677734	-84.398941
169.921875	-83.076332
170.166016	-82.478020
170.410156	-81.546555
170.654297	-82.186111
170.898438	-81.751198
171.142578	-80.233963
171.386719	-82.241745
171.630859	-82.247803
171.875000	-86.552971
172.119141	-82.412003
172.363281	-87.520973
172.607422	-82.620163
172.851562	-81.692955
173.095703	-85.695839
173.339844	-82.810211
173.583984	-84.776932
173.828125	-83.819336
174.072266	-84.435905
174.316406	-81.964790
174.560547	-80.704857
174.804688	-79.771706
175.048828	-81.857849
175.292969	-84.730797
175.537109	-81.132668
175.781250	-85.271774
176.025391	-82.611061
176.269531	-78.856903
176.513672	-83.393883
176.757812	-81.632195
177.001953	-81.796272
177.246094	-81.343521
177.490234	-83.690407
177.734375	-79.900032
177.978516	-80.866486
178.222656	-80.132706
178.466797	-81.832443
178.710938	-82.748833
178.955078	-81.872009
179.199219	-82.247704
179.443359	-84.771881
179.687500	-80.630119
179.931641	-79.387054
180.175781	-80.364761
180.419922	-83.994705
180.664062	-82.701813
180.908203	-85.232719
181.152344	-85.418594
181.396484	-82.927551
181.640625	-86.098465
181.884766	-78.722076
182.128906	-81.172928
182.373047	-84.198006
182.617188	-85.865768
182.861328	-81.992981
183.105469	-84.800262
183.349609	-87.430695
183.593750	-85.838783
183.837891	-83.685867
184.082031	-83.651489
184.326172	-81.290291
184.570312	-80.585335
184.814453	-83.724823
185.058594	-83.560501
185.302734	-82.447426
185.546875	-83.559189
185.791016	-81.360939
186.035156	-80.058449
186.279297	-81.052628
186.523438	-81.318741
186.767578	-81.348000
187.011719	-85.403725
187.255859	-82.749245
187.500000	-81.084991
187.744141	-83.424614
187.988281	-79.821281
188.232422	-82.077217
188.476562	-82.455528
188.720703	-80.381454
188.964844	-80.437576
189.208984	-86.633728
189.453125	-86.320312
189.697266	-83.896301
189.941406	-82.934189
190.185547	-80.483192
190.429688	-85.520111
190.673828	-82.540085
190.917969	-81.889000
191.162109	-79.640251
191.406250	-82.682434
191.650391	-83.692528
191.894531	-81.812035
192.138672	-77.943871
192.382812	-84.794579
192.626953	-82.707794
192.871094	-78.052963
193.115234	-79.382904
193.359375	-79.240517
193.603516	-83.103226
193.847656	-84.304222
194.091797	-83.274734
194.335938	-80.213959
194.580078	-79.961983
