Frequency (Hz)	Level (dB)
167.236328	-80.749489
167.480469	-81.980736
167.724609	-79.122826
167.968750	-80.895790
168.212891	-79.842560
168.457031	-83.558022
168.701172	-83.097794
168.945312	-82.747932
169.189453	-86.632271
169.433594	-82.733154
169.677734	-79.800606
169.921875	-81.454536
170.166016	-84.811676
170.410156	-81.380096
170.654297	-79.962837
170.898438	-83.029678
171.142578	-81.638252
171.386719	-84.619095
171.630859	-83.309364
171.875000	-85.447922
172.119141	-86.915176
172.363281	-87.307335
172.607422	-83.349922
172.851562	-83.079384
173.095703	-80.813461
173.339844	-80.117485
173.583984	-82.066528
173.828125	-84.949425
174.072266	-84.390953
174.316406	-82.933380
174.560547	-84.272362
174.804688	-82.322220
175.048828	-82.055595
175.292969	-84.417526
175.537109	-82.012642
175.781250	-84.481766
176.025391	-83.032860
176.269531	-80.591812
176.513672	-83.186211
176.757812	-82.703934
177.001953	-82.432869
177.246094	-83.255020
177.490234	-79.644806
177.734375	-80.667671
177.978516	-81.555550
178.222656	-83.023918
178.466797	-86.184578
178.710938	-81.342216
178.955078	-86.255066
179.199219	-86.692863
179.443359	-79.618225
179.687500	-79.966141
179.931641	-81.823265
180.175781	-81.520653
180.419922	-84.109726
180.664062	-81.839943
180.908203	-81.102936
181.152344	-87.316490
181.396484	-88.487190
181.640625	-86.427834
181.884766	-81.483040
182.128906	-80.841156
182.373047	-83.166069
182.617188	-84.590820
182.861328	-81.333649
183.105469	-85.765587
183.349609	-85.534126
183.593750	-90.636627
183.837891	-83.635094
184.082031	-81.644012
184.326172	-81.897484
184.570312	-82.599709
184.814453	-89.703323
185.058594	-85.168755
185.302734	-80.188530
185.546875	-82.914711
185.791016	-82.940910
186.035156	-79.251228
186.279297	-80.383514
186.523438	-82.826454
186.767578	-83.717949
187.011719	-88.945847
187.255859	-83.462822
187.500000	-83.350975
187.744141	-85.202309
187.988281	-78.990067
188.232422	-82.091866
188.476562	-82.599342
188.720703	-81.211395
188.964844	-83.069565
189.208984	-83.162064
189.453125	-82.854111
189.697266	-83.839844
189.941406	-82.172134
190.185547	-83.277878
190.429688	-84.455078
190.673828	-85.800018
190.917969	-84.554131
191.162109	-80.448708
191.406250	-83.706680
191.650391	-81.785065
191.894531	-83.793449
192.138672	-79.016098
192.382812	-81.264145
192.626953	-82.158073
192.871094	-84.824951
193.115234	-81.765015
193.359375	-80.661446
193.603516	-84.156662
193.847656	-81.467735
194.091797	-83.148674
194.335938	-82.532570
194.580078	-84.434456
194.824219	-81.370186
195.068359	-79.975044
195.312500	-78.885536
195.556641	-80.450218
195.800781	-87.041748
196.044922	-86.359909
196.289062	-86.708855
196.533203	-88.500015
196.777344	-85.299568
197.021484	-89.524666
197.265625	-86.982239
197.509766	-90.172203
197.753906	-81.931458
197.998047	-81.502426
198.242188	-86.873421
198.486328	-87.602684
198.730469	-82.278015
198.974609	-85.813133
199.218750	-83.143181
199.462891	-80.355331
199.707031	-86.904015
199.951172	-85.532654
200.195312	-83.092224
200.439453	-81.167274
200.683594	-83.741272
200.927734	-82.197891
201.171875	-84.554070
201.416016	-88.562263
201.660156	-83.242577
201.904297	-84.776001
202.148438	-84.963028
202.392578	-83.854286
202.636719	-82.271523
202.880859	-82.211342
203.125000	-85.857491
203.369141	-84.225204
203.613281	-85.329216
203.857422	-87.943771
204.101562	-83.307320
204.345703	-84.043953
204.589844	-83.401329
204.833984	-89.383110
205.078125	-83.377342
205.322266	-80.668358
205.566406	-84.615578
205.810547	-87.284851
206.054688	-81.280762
206.298828	-80.917267
206.542969	-81.421638
206.787109	-81.694023
207.031250	-79.177094
207.275391	-84.307205
207.519531	-83.039703
207.763672	-88.677414
208.007812	-83.410385
208.251953	-81.721542
208.496094	-83.390991
208.740234	-82.549004
208.984375	-85.219872
209.228516	-82.548309
209.472656	-86.913551
209.716797	-82.452553
209.960938	-86.479980
210.205078	-88.854706
210.449219	-85.069656
210.693359	-84.265831
210.937500	-85.361885
211.181641	-87.268265
211.425781	-84.481606
211.669922	-83.054558
211.914062	-83.059929
212.158203	-82.403183
212.402344	-84.189957
212.646484	-82.425873
212.890625	-83.414238
213.134766	-85.144600
213.378906	-79.455070
213.623047	-81.972122
213.867188	-80.436134
214.111328	-85.826355
214.355469	-86.867813
214.599609	-85.957664
214.843750	-82.587158
215.087891	-85.702980
215.332031	-81.359940
215.576172	-82.858246
215.820312	-83.902077
216.064453	-86.670303
216.308594	-86.253685
216.552734	-88.170799
216.796875	-87.200142
217.041016	-80.421181
217.285156	-79.581543
217.529297	-81.933563
217.773438	-85.004059
218.017578	-86.730835
218.261719	-84.922554
218.505859	-87.453102
218.750000	-87.344162
218.994141	-84.422821
219.238281	-86.203697
219.482422	-82.539650
219.726562	-85.250351
219.970703	-85.157890
220.214844	-81.991508
220.458984	-81.472954
220.703125	-82.484070
220.947266	-87.781837
221.191406	-83.631699
221.435547	-85.904297
221.679688	-86.395859
221.923828	-83.606979
222.167969	-87.632782
222.412109	-85.318138
222.656250	-84.990875
222.900391	-84.941406
223.144531	-83.179474
223.388672	-84.787933
223.632812	-82.376595
223.876953	-85.106285
224.121094	-87.173447
224.365234	-83.338913
224.609375	-82.520767
224.853516	-84.732239
225.097656	-85.898987
225.341797	-87.793343
225.585938	-84.754532
225.830078	-90.886208
226.074219	-84.820175
226.318359	-83.322922
226.562500	-87.786957
226.806641	-86.498528
227.050781	-86.031578
227.294922	-88.992249
227.539062	-81.651474
227.783203	-82.716530
228.027344	-84.036507
228.271484	-85.322418
228.515625	-83.518982
228.759766	-82.995583
229.003906	-85.365234
229.248047	-85.968040
229.492188	-85.273514
229.736328	-84.003006
229.980469	-86.957802
230.224609	-83.662437
230.468750	-87.242584
230.712891	-87.919159
230.957031	-89.623856
231.201172	-85.583038
231.445312	-86.634819
231.689453	-82.953888
231.933594	-84.209267
232.177734	-88.377258
232.421875	-88.748764
232.666016	-91.583496
232.910156	-81.935997
233.154297	-86.797760
233.398438	-82.410851
233.642578	-82.472519
233.886719	-83.823654
234.130859	-84.650772
234.375000	-83.675438
234.619141	-87.397858
234.863281	-89.642349
235.107422	-83.717651
235.351562	-86.494576
235.595703	-83.554787
235.839844	-85.017723
236.083984	-82.961617
236.328125	-85.528419
236.572266	-87.836533
236.816406	-89.163200
237.060547	-84.073189
237.304688	-81.230682
237.548828	-80.297081
237.792969	-85.466423
238.037109	-87.141884
238.281250	-87.295143
238.525391	-86.272614
238.769531	-84.695549
239.013672	-87.001221
239.257812	-83.408409
239.501953	-83.494591
239.746094	-80.567062
239.990234	-92.944725
240.234375	-86.296509
240.478516	-83.613831
240.722656	-85.104500
240.966797	-85.047684
241.210938	-84.182144
241.455078	-88.173950
241.699219	-85.418541
241.943359	-86.617111
242.187500	-85.111938
242.431641	-85.063843
242.675781	-85.551407
242.919922	-84.939568
243.164062	-91.065109
243.408203	-88.167442
243.652344	-82.417503
243.896484	-85.844940
244.140625	-85.227081
244.384766	-85.946236
244.628906	-87.643364
244.873047	-80.451874
245.117188	-90.763611
245.361328	-85.557800
245.605469	-85.136559
245.849609	-86.076836
246.093750	-84.986626
246.337891	-82.778999
246.582031	-84.983101
246.826172	-90.127510
247.070312	-88.144936
247.314453	-86.361420
247.558594	-87.142059
247.802734	-89.424255
248.046875	-90.598038
248.291016	-83.353592
248.535156	-84.118126
248.779297	-82.211105
249.023438	-84.316528
249.267578	-88.451096
249.511719	-84.749878
249.755859	-83.560974
250.000000	-84.187706
250.244141	-85.423767
250.488281	-86.523819
250.732422	-86.163239
250.976562	-87.277107
251.220703	-85.657379
251.464844	-87.355690
251.708984	-83.344681
251.953125	-85.541916
252.197266	-82.241066
252.441406	-86.472496
252.685547	-87.701828
252.929688	-84.860023
253.173828	-87.989952
253.417969	-84.471649
253.662109	-80.146271
253.906250	-87.822807
254.150391	-89.739235
