Frequency (Hz)	Level (dB)
177.978516	-76.874245
178.222656	-80.446457
178.466797	-83.495605
178.710938	-82.050438
178.955078	-89.354851
179.199219	-84.169571
179.443359	-82.512146
179.687500	-79.579895
179.931641	-79.923576
180.175781	-81.200485
180.419922	-82.561577
180.664062	-80.862595
180.908203	-79.969910
181.152344	-86.207642
181.396484	-84.731247
181.640625	-86.497681
181.884766	-81.316162
182.128906	-83.787056
182.373047	-81.902023
182.617188	-83.219650
182.861328	-83.035347
183.105469	-85.109314
183.349609	-86.131599
183.593750	-83.822502
183.837891	-83.327980
184.082031	-84.532448
184.326172	-81.437767
184.570312	-82.523811
184.814453	-86.888603
185.058594	-83.294907
185.302734	-82.637794
185.546875	-81.471779
185.791016	-82.514206
186.035156	-79.413933
186.279297	-81.208275
186.523438	-82.969177
186.767578	-81.075462
187.011719	-82.375687
187.255859	-81.525513
187.500000	-82.780815
187.744141	-87.023338
187.988281	-77.584892
188.232422	-80.807442
188.476562	-81.329826
188.720703	-77.512802
188.964844	-80.014801
189.208984	-84.296028
189.453125	-81.616562
189.697266	-83.445457
189.941406	-80.929550
190.185547	-79.901421
190.429688	-85.177155
190.673828	-86.545952
190.917969	-81.929497
191.162109	-79.557442
191.406250	-82.877106
191.650391	-85.037918
191.894531	-84.295052
192.138672	-78.242683
192.382812	-82.033508
192.626953	-78.910065
192.871094	-81.388443
193.115234	-84.576874
193.359375	-84.409760
193.603516	-84.002495
193.847656	-82.492165
194.091797	-82.131035
194.335938	-81.581810
194.580078	-80.495270
194.824219	-79.128197
195.068359	-79.107391
195.312500	-76.987228
195.556641	-78.343086
195.800781	-84.659134
196.044922	-84.094368
196.289062	-83.537987
196.533203	-89.761032
196.777344	-84.192329
197.021484	-85.352509
197.265625	-83.612000
197.509766	-85.844719
197.753906	-82.266693
197.998047	-80.650597
198.242188	-87.977386
198.486328	-88.444160
198.730469	-80.035561
198.974609	-83.980644
199.218750	-79.307350
199.462891	-79.500900
199.707031	-84.770119
199.951172	-83.967682
200.195312	-82.655273
200.439453	-79.077690
200.683594	-82.503403
200.927734	-80.272316
201.171875	-83.567490
201.416016	-85.751213
201.660156	-84.173851
201.904297	-85.979706
202.148438	-84.628578
202.392578	-85.536606
202.636719	-81.639740
202.880859	-80.545120
203.125000	-83.814613
203.369141	-83.807053
203.613281	-85.345940
203.857422	-84.677071
204.101562	-81.980812
204.345703	-85.166420
204.589844	-82.900719
204.833984	-87.807846
205.078125	-82.009270
205.322266	-77.885345
205.566406	-81.100204
205.810547	-85.414604
206.054688	-82.872597
206.298828	-80.139839
206.542969	-83.299294
206.787109	-80.733749
207.031250	-78.596489
207.275391	-82.679108
207.519531	-83.897079
207.763672	-84.481941
208.007812	-81.566856
208.251953	-81.173286
208.496094	-84.250023
208.740234	-81.693085
208.984375	-84.004921
209.228516	-84.059135
209.472656	-86.643837
209.716797	-82.182304
209.960938	-83.817253
210.205078	-85.816132
210.449219	-84.017250
210.693359	-83.273796
210.937500	-84.165321
211.181641	-86.221321
211.425781	-83.197075
211.669922	-82.396263
211.914062	-81.598015
212.158203	-80.213608
212.402344	-83.694008
212.646484	-81.809647
212.890625	-80.369453
213.134766	-83.028252
213.378906	-77.770157
213.623047	-80.552071
213.867188	-77.573509
214.111328	-83.204010
214.355469	-86.608620
214.599609	-84.735634
214.843750	-81.824287
215.087891	-84.212914
215.332031	-80.985359
215.576172	-80.985023
215.820312	-84.989311
216.064453	-85.840446
216.308594	-84.449219
216.552734	-88.367935
216.796875	-86.246895
217.041016	-80.312927
217.285156	-79.512367
217.529297	-78.182350
217.773438	-84.198944
218.017578	-85.978790
218.261719	-81.654976
218.505859	-85.108749
218.750000	-87.354759
218.994141	-82.315498
219.238281	-83.895844
219.482422	-81.639359
219.726562	-84.001564
219.970703	-83.832275
220.214844	-80.250679
220.458984	-79.545029
220.703125	-82.669037
220.947266	-86.736481
221.191406	-83.501152
221.435547	-86.508331
221.679688	-83.735771
221.923828	-82.708435
222.167969	-84.672852
222.412109	-84.227623
222.656250	-83.944885
222.900391	-84.891441
223.144531	-81.968483
223.388672	-83.207672
223.632812	-80.600311
223.876953	-83.772934
224.121094	-83.248070
224.365234	-82.584427
224.609375	-80.810104
224.853516	-82.715477
225.097656	-84.540405
225.341797	-86.031456
225.585938	-83.687622
225.830078	-87.526115
226.074219	-83.311897
226.318359	-81.452408
226.562500	-86.730118
226.806641	-86.844444
227.050781	-84.594948
227.294922	-86.050125
227.539062	-79.788437
227.783203	-80.845581
228.027344	-83.663231
228.271484	-82.774773
228.515625	-80.650238
228.759766	-82.101944
229.003906	-83.531113
229.248047	-85.852112
229.492188	-86.315865
229.736328	-81.315956
229.980469	-84.496696
230.224609	-82.771667
230.468750	-85.461792
230.712891	-84.404083
230.957031	-87.134575
231.201172	-84.242043
231.445312	-83.656700
231.689453	-79.953453
231.933594	-81.975769
232.177734	-86.876305
232.421875	-86.545822
232.666016	-87.651947
232.910156	-81.051567
233.154297	-85.303886
233.398438	-81.062347
233.642578	-81.445656
233.886719	-82.106087
234.130859	-82.988731
234.375000	-82.228416
234.619141	-87.809868
234.863281	-86.442093
235.107422	-82.956558
235.351562	-85.123741
235.595703	-80.637932
235.839844	-83.000351
236.083984	-80.413956
236.328125	-83.159981
236.572266	-84.034843
236.816406	-87.693695
237.060547	-82.772202
237.304688	-85.721695
237.548828	-78.725220
237.792969	-83.371391
238.037109	-88.226959
238.281250	-87.366135
238.525391	-86.494232
238.769531	-85.036659
239.013672	-82.944588
239.257812	-82.176704
239.501953	-81.382286
239.746094	-79.172623
239.990234	-88.365677
240.234375	-84.556053
240.478516	-83.453690
240.722656	-83.027542
240.966797	-83.491852
241.210938	-83.698906
241.455078	-84.652344
241.699219	-84.240051
241.943359	-83.088615
242.187500	-81.053719
242.431641	-81.297310
242.675781	-81.267433
242.919922	-82.187302
243.164062	-88.659760
243.408203	-87.181679
243.652344	-81.550583
243.896484	-83.448631
244.140625	-83.233818
244.384766	-85.278709
244.628906	-86.143013
244.873047	-78.264427
245.117188	-88.932678
245.361328	-82.425323
245.605469	-83.645432
245.849609	-85.404182
246.093750	-82.921318
246.337891	-80.190323
246.582031	-81.821922
246.826172	-85.546402
247.070312	-87.025528
247.314453	-86.024231
247.558594	-87.450455
247.802734	-86.474472
248.046875	-87.770889
248.291016	-81.789314
248.535156	-82.588379
248.779297	-78.505821
249.023438	-80.559891
249.267578	-86.153419
249.511719	-82.866470
249.755859	-80.971642
250.000000	-83.468170
250.244141	-84.140266
250.488281	-83.551414
250.732422	-81.129112
250.976562	-84.943924
251.220703	-85.524536
251.464844	-86.164711
251.708984	-79.822227
251.953125	-82.594757
252.197266	-81.667725
252.441406	-86.748291
252.685547	-81.923927
252.929688	-82.278969
253.173828	-87.871696
253.417969	-83.171890
253.662109	-78.414780
253.906250	-85.440216
254.150391	-86.353622
254.394531	-84.302139
254.638672	-82.989639
254.882812	-78.776779
255.126953	-80.780502
255.371094	-80.118378
255.615234	-81.931808
255.859375	-80.953560
256.103516	-79.008614
256.347656	-85.828156
256.591797	-81.733231
256.835938	-87.474609
257.080078	-81.215935
257.324219	-82.220459
257.568359	-81.726624
257.812500	-78.907692
258.056641	-86.024483
258.300781	-84.625511
258.544922	-82.058792
258.789062	-83.019051
259.033203	-86.623611
259.277344	-83.368782
259.521484	-87.385269
259.765625	-80.815033
260.009766	-81.862617
260.253906	-83.770248
260.498047	-82.669388
260.742188	-85.198975
260.986328	-80.493881
261.230469	-82.842209
261.474609	-80.593178
261.718750	-82.140984
261.962891	-87.649994
262.207031	-90.657822
262.451172	-81.898926
262.695312	-81.347061
262.939453	-82.544746
263.183594	-84.112648
263.427734	-82.569008
263.671875	-82.587250
263.916016	-86.118027
264.160156	-81.851257
264.404297	-81.738693
264.648438	-87.171928
264.892578	-82.688789
265.136719	-80.267555
265.380859	-81.995514
265.625000	-79.241234
265.869141	-81.979683
266.113281	-82.629936
266.357422	-79.954659
266.601562	-82.489021
266.845703	-79.145729
267.089844	-87.020409
267.333984	-80.653770
267.578125	-80.452461
267.822266	-83.756546
268.066406	-86.443459
268.310547	-79.549728
268.554688	-79.050949
268.798828	-80.246696
269.042969	-79.585709
269.287109	-83.549461
269.531250	-82.747025
269.775391	-90.598495
270.019531	-86.018082
270.263672	-83.885742
270.507812	-84.429352
270.751953	-84.414711
270.996094	-85.748383
271.240234	-86.767799
271.484375	-82.404320
271.728516	-81.750778
271.972656	-80.085213
272.216797	-80.945625
272.460938	-81.617302
272.705078	-84.403511
272.949219	-82.417053
273.193359	-81.606285
273.437500	-87.346031
273.681641	-84.182930
273.925781	-82.777504
274.169922	-89.276855
274.414062	-82.618660
274.658203	-84.118523
274.902344	-87.509636
275.146484	-82.434120
275.390625	-84.748169
275.634766	-83.868546
275.878906	-81.056244
276.123047	-87.098076
276.367188	-84.615623
276.611328	-87.357834
276.855469	-79.825813
277.099609	-79.152725
277.343750	-82.976509
277.587891	-85.135811
277.832031	-81.361343
278.076172	-81.113655
278.320312	-82.172829
278.564453	-85.316933
278.808594	-80.626541
279.052734	-81.540833
279.296875	-81.106590
279.541016	-80.681694
279.785156	-84.588425
280.029297	-85.258896
280.273438	-86.412415
280.517578	-87.607422
280.761719	-85.940384
281.005859	-82.728729
281.250000	-83.889053
281.494141	-82.512924
281.738281	-83.405869
281.982422	-77.378510
282.226562	-80.780502
282.470703	-79.202736
282.714844	-82.014114
282.958984	-81.130554
283.203125	-82.452393
283.447266	-81.856438
283.691406	-83.726410
283.935547	-79.499336
284.179688	-85.342896
284.423828	-89.765259
284.667969	-85.526253
284.912109	-81.835289
285.156250	-84.591484
285.400391	-82.061928
285.644531	-80.783363
285.888672	-89.880836
286.132812	-85.693192
286.376953	-86.874435
286.621094	-84.134018
286.865234	-87.463966
287.109375	-81.273804
287.353516	-84.172928
287.597656	-80.352394
287.841797	-79.704643
288.085938	-77.684937
288.330078	-79.264130
288.574219	-79.964989
288.818359	-82.920830
289.062500	-79.965317
289.306641	-82.848595
289.550781	-84.484222
289.794922	-82.159439
290.039062	-82.540833
290.283203	-81.931389
290.527344	-86.637581
290.771484	-84.379768
291.015625	-84.358681
291.259766	-84.704727
291.503906	-78.517860
291.748047	-83.012886
291.992188	-84.084045
292.236328	-83.927551
292.480469	-82.264069
292.724609	-83.611832
292.968750	-79.700813
293.212891	-81.215813
293.457031	-78.961952
293.701172	-79.209068
293.945312	-80.985825
294.189453	-86.436127
294.433594	-83.950592
294.677734	-81.716263
294.921875	-84.989006
295.166016	-90.131348
295.410156	-86.730408
295.654297	-79.036919
295.898438	-80.981331
296.142578	-83.318031
296.386719	-83.646523
296.630859	-84.269676
296.875000	-82.497513
297.119141	-80.187309
297.363281	-80.766655
297.607422	-85.436462
297.851562	-84.966148
298.095703	-83.957550
298.339844	-83.631912
298.583984	-80.628387
298.828125	-81.142021
299.072266	-83.680840
299.316406	-84.958038
299.560547	-81.358765
299.804688	-84.095230
300.048828	-86.166199
300.292969	-83.911209
300.537109	-84.312347
300.781250	-84.369148
301.025391	-81.776787
301.269531	-83.596268
301.513672	-82.635468
301.757812	-83.755043
302.001953	-81.268593
302.246094	-81.756203
302.490234	-78.823486
302.734375	-78.407211
302.978516	-86.168327
303.222656	-79.808212
303.466797	-80.661003
303.710938	-83.782547
303.955078	-85.941605
304.199219	-80.032326
304.443359	-81.006897
304.687500	-84.971512
304.931641	-81.362938
305.175781	-86.368095
